order_id,seller_id,shipping_limit_date,price,freight_value,product_id,product_category_name,customer_id,order_status,order_purchase_timestamp,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
006f7dfffe2d90809598e8f1972b829b,729b2d09b2a0bdab221076327f13d050,2018-03-28T23:07:23.000Z,39.85,12.79,aacfae7cd4bac4849766f640abf2db8a,beleza_saude,6031cd91d182925af3d38ae9590e5afa,delivered,2018-03-22T22:52:46.000Z,2018-03-31T14:18:55.000Z,2018-04-05T19:18:35.000Z,2018-04-11T00:00:00.000Z
0094bd07f49fed90209ffa62d1ef26d6,5670f4db5b62c43d542e1b2d56b0cf7c,2018-05-09T04:12:53.000Z,11.53,7.39,d64e758afad411049a45e42c9a259241,perfumaria,de0c1a4d8c367c58d66e61dfa379f4cf,delivered,2018-05-01T02:04:16.000Z,2018-05-10T19:19:00.000Z,2018-05-16T21:12:15.000Z,2018-05-14T00:00:00.000Z
00995d799817ecc3bd2abd8fbe59c430,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-01T11:45:13.000Z,49.9,12.92,f3b8bfa5b86249e75e5c0632acc0e82e,beleza_saude,266636baec3cfa8d854713f0b465a2cb,delivered,2018-07-26T11:25:18.000Z,2018-08-01T14:05:00.000Z,2018-08-02T18:56:52.000Z,2018-08-08T00:00:00.000Z
00a379dfab816a83741012b71b264098,1da3aeb70d7989d1e6d9b0e887f97c23,2018-08-07T20:04:20.000Z,15.99,7.39,786248c98cab9ad5cccdb751909da1af,papelaria,5e3b89299a7d6e3e10f9bc6e77923f88,delivered,2018-08-03T19:50:50.000Z,2018-08-09T13:32:00.000Z,2018-08-10T18:18:35.000Z,2018-08-08T00:00:00.000Z
00ab210695a17fe10e6b23616ae5bc97,4c2b230173bb36f9b240f2b8ac11786e,2018-06-18T06:30:53.000Z,39.0,7.53,c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,c87e0e6aa4b3321adb017785ff605af2,delivered,2018-06-12T06:19:27.000Z,2018-06-18T11:01:00.000Z,2018-06-19T22:12:23.000Z,2018-06-26T00:00:00.000Z
00bf1320ffb5fe47a845feca16c0e0b4,13fa2a6c6b9d0f43cb588d7c82117a12,2017-10-04T15:49:42.000Z,449.0,20.39,7289a8d65ae2c86dfdee27f8af257a3d,beleza_saude,1a4dcc966b712214d7c0d25f13fa2deb,delivered,2017-09-26T12:58:43.000Z,2017-10-17T21:52:13.000Z,2017-11-01T14:57:38.000Z,2017-10-24T00:00:00.000Z
00d03eb3425f41a599ae2f788e23c07f,70a12e78e608ac31179aea7f8422044b,2017-02-22T16:46:42.000Z,69.0,21.17,c35498fbb4358837ae16850f50c3fd22,telefonia,457e255722e958032b50ff72dd15a4e0,delivered,2017-02-17T17:46:42.000Z,2017-02-24T14:16:35.000Z,2017-04-09T00:23:16.000Z,2017-03-29T00:00:00.000Z
00e054d0da011d5016f31011af488f4f,c3867b4666c7d76867627c2f7fb22e21,2018-03-15T20:08:42.000Z,104.0,14.82,4cb6e86e1328e77e20b5f90771683cbe,esporte_lazer,fe43b2f349c9ab46883ce0e02491432c,delivered,2018-03-11T19:46:58.000Z,2018-04-27T17:50:00.000Z,2018-05-08T15:44:31.000Z,2018-03-28T00:00:00.000Z
00e7ee1b050b8499577073aeb2a297a1,7c67e1448b00f6e969d365cea6b010ab,2017-05-22T15:22:12.000Z,124.99,21.88,a9516a079e37a9c9c36b9b78b10169e8,moveis_escritorio,06b8999e2fba1a1fbc88172c00ba8bc7,delivered,2017-05-16T15:05:35.000Z,2017-05-23T10:47:57.000Z,2017-05-25T10:35:35.000Z,2017-06-05T00:00:00.000Z
00ea33f994bec0bbfda582074083ae12,ea8482cd71df3c1969d7b9473ff13abc,2018-06-26T04:18:43.000Z,94.99,13.33,fb78b116998a9911245664c7823e1a95,telefonia,392569e210fa974c457c69cfdb400d1e,delivered,2018-06-23T04:04:48.000Z,2018-06-26T14:50:00.000Z,2018-06-30T16:51:48.000Z,2018-07-16T00:00:00.000Z
00ea690fe8c5eba029a3884243a02352,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01T20:13:19.000Z,32.99,16.11,9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,9d7381a45eebf403b3b830a9742b928b,delivered,2017-11-25T01:49:52.000Z,2017-12-09T00:13:02.000Z,2017-12-18T15:33:12.000Z,2017-12-26T00:00:00.000Z
00f1bb0af030935db1745ee28367ea26,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-08T23:31:34.000Z,268.9,19.98,677d8ace413e0060fa8686cde56eaf10,relogios_presentes,0d8111a81ce6ed7cb969e28a01392f63,delivered,2018-08-06T23:19:06.000Z,2018-08-10T12:34:00.000Z,2018-08-18T14:25:48.000Z,2018-08-27T00:00:00.000Z
010061e3aa0c6ed5e393dda0652bbee8,8931a84a914b3fe9b1ddaa4d704947ca,2017-11-21T03:35:34.000Z,299.0,10.29,b22658be72921a967a7d592dfc61e54e,perfumaria,1e427598ddcfbca80566d2bcd92dd995,delivered,2017-11-13T09:49:19.000Z,2017-11-21T19:18:40.000Z,2017-11-24T00:58:40.000Z,2017-11-27T00:00:00.000Z
01094e169d4b14edaf6954eeddb83633,a49928bcdf77c55c6d6e05e09a9b4ca5,2017-10-03T14:07:10.000Z,79.9,28.96,b5e13c9a353102f79c6206ff5cb61a50,brinquedos,2b7ad3fc92af63027a7748b084f9b439,delivered,2017-09-27T13:54:33.000Z,2017-10-04T13:08:11.000Z,2017-10-17T20:43:52.000Z,2017-10-26T00:00:00.000Z
010fadb12341d8253d920362fc8f7a16,daeb5653dd96c1b11860f72209795012,2018-02-15T17:35:37.000Z,39.9,14.1,8d7ab3701456fdbfe2526636ce15327a,malas_acessorios,135bbed7ce32647898c18ba5907cb80a,delivered,2018-02-09T17:28:05.000Z,2018-02-21T21:13:10.000Z,2018-03-05T23:49:02.000Z,2018-03-06T00:00:00.000Z
011375f941b3695c3c3ee58bfe0d3655,a3b0df0065e264a91b7bbf5f844af5cd,2017-09-28T18:26:33.000Z,127.48,16.81,a6cef514bc1c722ff447863e87e4d77d,automotivo,03d804d4d3e76cbac2fdec148e8d2742,delivered,2017-09-23T17:59:17.000Z,2017-09-29T23:36:55.000Z,2017-10-06T19:05:13.000Z,2017-10-18T00:00:00.000Z
011b8dd4f8c36fd4fcf50643ce91d58a,f4c4daa86e30c7e5a553a8d518ac03a5,2017-07-26T22:05:30.000Z,249.48,16.5,b67a7d0ef75f52b4b76368927a3037f9,relogios_presentes,1477ef68b5dbf1417fead5a9814cf047,delivered,2017-07-07T22:00:51.000Z,2017-08-01T13:17:35.000Z,2017-08-04T20:57:27.000Z,2017-08-14T00:00:00.000Z
0124e0c5bfae1979838a91e47df53f14,1f50f920176fa81dab994f9023523100,2018-02-14T16:31:36.000Z,49.9,12.48,0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,6bf7cea1d53d6e27e5debdb2d5049ff6,delivered,2018-02-08T15:31:37.000Z,2018-02-14T20:04:13.000Z,2018-02-15T20:11:58.000Z,2018-02-26T00:00:00.000Z
01428962dce3b65e5433eaeb16c0f48f,25c5c91f63607446a97b143d2d535d31,2017-07-20T02:24:20.000Z,154.91,46.67,54d7ad85b648d3cb2b7069ed446d7f35,informatica_acessorios,62a31d294c310db1ce08d21a575c4144,delivered,2017-07-13T14:39:29.000Z,2017-07-21T17:39:57.000Z,2017-07-31T18:25:47.000Z,2017-08-14T00:00:00.000Z
01428962dce3b65e5433eaeb16c0f48f,25c5c91f63607446a97b143d2d535d31,2017-07-20T02:24:20.000Z,154.91,46.67,54d7ad85b648d3cb2b7069ed446d7f35,informatica_acessorios,62a31d294c310db1ce08d21a575c4144,delivered,2017-07-13T14:39:29.000Z,2017-07-21T17:39:57.000Z,2017-07-31T18:25:47.000Z,2017-08-14T00:00:00.000Z
01633cfec0376ac9f2606e271ede5574,cca3071e3e9bb7d12640c9fbe2301306,2017-03-01T12:10:14.000Z,99.9,24.9,f0af7ec9760e53f21277444f32ee3308,moveis_decoracao,7511d7ebaabaa2f1e5b75763fac193c9,delivered,2017-02-23T12:10:14.000Z,2017-03-01T16:14:03.000Z,2017-03-16T10:24:02.000Z,2017-04-05T00:00:00.000Z
01a1553cddb473cec004af5ce2192f1c,213b25e6f54661939f11710a6fddb871,2018-08-01T03:23:45.000Z,79.9,38.83,ecd7770e1f7f64ee8c295da808d2ce5b,casa_construcao,d0f1e9e852ef9b1099b6dd3c25027d55,delivered,2018-07-20T09:55:09.000Z,2018-08-02T08:13:00.000Z,2018-08-08T21:32:24.000Z,2018-08-23T00:00:00.000Z
01a921eb5bf5df0c2990e62563ceca49,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01T21:13:35.000Z,69.99,9.36,c7fd13b5e515bffdab855d0812842edb,moveis_decoracao,e91aaba52c45b2044c6dc4319af54a5c,delivered,2017-11-26T20:51:06.000Z,2017-12-01T23:41:52.000Z,2017-12-11T18:13:19.000Z,2017-12-12T00:00:00.000Z
01a921eb5bf5df0c2990e62563ceca49,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01T21:13:35.000Z,69.99,9.36,c7fd13b5e515bffdab855d0812842edb,moveis_decoracao,e91aaba52c45b2044c6dc4319af54a5c,delivered,2017-11-26T20:51:06.000Z,2017-12-01T23:41:52.000Z,2017-12-11T18:13:19.000Z,2017-12-12T00:00:00.000Z
01b15a896c5842077af2aaf4a9f94309,070d165398b553f3b4b851c216b8a358,2018-03-29T02:15:56.000Z,109.99,19.74,6b6b162b177d0f36987993aecbe1c65f,pet_shop,ecc61d0a88c7d1634a8e592121e14e8f,delivered,2018-03-23T15:51:16.000Z,2018-03-29T17:34:50.000Z,2018-04-20T20:46:42.000Z,2018-04-12T00:00:00.000Z
01b276e7af1d9e3ed34b431d39f45fa1,8f2ce03f928b567e3d56181ae20ae952,2018-01-22T19:37:27.000Z,99.9,21.19,3a7612c720a4b764c4fb87633a7ebc88,esporte_lazer,8e44b5b5a76df9682b27d50f5e98ca3b,delivered,2018-01-16T19:25:09.000Z,2018-01-22T19:38:03.000Z,2018-02-01T15:11:48.000Z,2018-02-14T00:00:00.000Z
01ba82170ebb683c73793bb809bbf1b9,7c67e1448b00f6e969d365cea6b010ab,2018-02-20T15:11:35.000Z,192.97,33.59,d6fe3b4ddecd4a8393c6a1385de3bfb6,moveis_escritorio,ca8e595c4c2e4a55fa75a41d5bf08382,delivered,2018-02-06T15:08:30.000Z,2018-02-22T16:26:55.000Z,2018-02-23T19:58:35.000Z,2018-03-13T00:00:00.000Z
01ba82170ebb683c73793bb809bbf1b9,7c67e1448b00f6e969d365cea6b010ab,2018-02-20T15:11:35.000Z,192.97,33.59,d6fe3b4ddecd4a8393c6a1385de3bfb6,moveis_escritorio,ca8e595c4c2e4a55fa75a41d5bf08382,delivered,2018-02-06T15:08:30.000Z,2018-02-22T16:26:55.000Z,2018-02-23T19:58:35.000Z,2018-03-13T00:00:00.000Z
01ba82170ebb683c73793bb809bbf1b9,7c67e1448b00f6e969d365cea6b010ab,2018-02-20T15:11:35.000Z,192.97,33.59,d6fe3b4ddecd4a8393c6a1385de3bfb6,moveis_escritorio,ca8e595c4c2e4a55fa75a41d5bf08382,delivered,2018-02-06T15:08:30.000Z,2018-02-22T16:26:55.000Z,2018-02-23T19:58:35.000Z,2018-03-13T00:00:00.000Z
01c18108db50c163daf7dfe461093fb7,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-30T18:05:15.000Z,109.9,18.02,b042c934bd8f4316e7b38633aa14266b,bebes,cee3e95e0b9944bf7c7c6881c286564b,delivered,2017-06-22T17:53:59.000Z,2017-07-03T14:36:50.000Z,2017-07-06T17:12:55.000Z,2017-07-18T00:00:00.000Z
01c998b70e420ec36563386a4b71c6bc,3d871de0142ce09b7081e2b9d1733cb1,2018-01-29T13:57:28.000Z,89.0,17.87,ef5c31aee1d5074121a478b14d3eb50e,papelaria,598f0ad85bfe5c15f18b219ad41a2167,delivered,2018-01-23T13:47:46.000Z,2018-01-29T19:04:09.000Z,2018-02-14T22:51:23.000Z,2018-02-20T00:00:00.000Z
01d3d4cb8c553d507dfd26fbd8b41e95,7c67e1448b00f6e969d365cea6b010ab,2017-11-09T15:10:11.000Z,114.94,34.16,33e77eecc23c25a65d10f627e5053617,moveis_escritorio,814dfd64a142fe2564faef3932b676b9,delivered,2017-10-29T14:52:54.000Z,2017-11-10T00:22:00.000Z,2017-11-16T16:34:43.000Z,2017-11-29T00:00:00.000Z
01d90c5856f7551e108f2a0864ff6e54,f46490624488d3ff7ce78613913a7711,2018-07-04T02:55:13.000Z,69.9,14.88,69ae578cb2e84390bb7c44216380ad5e,beleza_saude,a617067d08312d857f24bc829af217e8,delivered,2018-06-28T17:37:37.000Z,2018-07-04T21:48:00.000Z,2018-07-05T15:41:57.000Z,2018-07-16T00:00:00.000Z
01e0386aae6c6385feedb58bd4aae5c7,59fb871bf6f4522a87ba567b42dafecf,2017-11-30T00:52:45.000Z,184.99,16.05,ca38c039b717207dec906f4fa9a21db7,beleza_saude,f2ad615b9e352f08c5382d34ed55ce8b,delivered,2017-11-24T21:35:46.000Z,2017-11-30T21:03:45.000Z,2017-12-11T20:45:03.000Z,2017-12-15T00:00:00.000Z
01e7138289b75d9624b04dfe12379c1d,128639473a139ac0f3e5f5ade55873a5,2018-02-07T20:14:01.000Z,19.9,12.48,5d66715cc928aadd0074f61332698593,eletronicos,f396261ffae591f9905c76e28c3ac59b,delivered,2018-02-01T19:59:02.000Z,2018-02-07T21:21:45.000Z,2018-02-20T18:03:47.000Z,2018-02-23T00:00:00.000Z
01e7138289b75d9624b04dfe12379c1d,128639473a139ac0f3e5f5ade55873a5,2018-02-07T20:14:01.000Z,19.9,12.48,5d66715cc928aadd0074f61332698593,eletronicos,f396261ffae591f9905c76e28c3ac59b,delivered,2018-02-01T19:59:02.000Z,2018-02-07T21:21:45.000Z,2018-02-20T18:03:47.000Z,2018-02-23T00:00:00.000Z
01eb154e5aa06eaf50851577302a04a5,855668e0971d4dfd7bef1b6a4133b41b,2018-04-05T11:55:35.000Z,55.0,8.64,30a47cc354b9607076272300c899dce9,bebes,6e3d5df3e5aed86d96bb5d0234f4044e,delivered,2018-03-22T11:42:20.000Z,2018-04-05T14:42:45.000Z,2018-04-09T13:08:38.000Z,2018-04-12T00:00:00.000Z
01f7d29898cf7c5fcb583a2a29508202,1c129092bf23f28a5930387c980c0dfc,2017-12-15T01:19:24.000Z,39.9,11.73,5d90b82ad1fdff812987fa28158b7984,cama_mesa_banho,bafd4361ea9061be4b18bbc25300f2b9,delivered,2017-12-11T01:09:44.000Z,2017-12-15T15:12:07.000Z,2017-12-19T17:59:52.000Z,2017-12-28T00:00:00.000Z
0207f5a2635f4e2d29acd00fc01a36ba,a6fe7de3d16f6149ffe280349a8535a0,2018-03-09T10:35:48.000Z,59.9,11.92,6b017e0d95d8765a6f2bed3bc272c61e,fashion_underwear_e_moda_praia,c29253b809677d6b9de4371383f4da19,delivered,2018-03-05T10:25:28.000Z,2018-03-13T23:08:41.000Z,2018-03-19T22:46:38.000Z,2018-03-21T00:00:00.000Z
020d1063c6e7cb975472aedbfe0e25ea,7c67e1448b00f6e969d365cea6b010ab,2018-02-08T00:28:10.000Z,139.94,17.71,bd07b66896d6f1494f5b86251848ced7,moveis_escritorio,bcf130ec4f60035b99625fd5c5fc88ed,delivered,2018-01-05T00:16:05.000Z,2018-02-17T02:08:02.000Z,2018-02-20T20:52:49.000Z,2018-03-06T00:00:00.000Z
020f8f4df303ae8aa39b806b766d2681,1ca7077d890b907f89be8c954a02686a,2018-01-03T10:10:33.000Z,149.0,14.79,b1d207586fca400a2370d50a9ba1da98,,d588273738545bc6a0d30971bf72e938,delivered,2017-12-27T09:58:49.000Z,2018-01-04T22:27:07.000Z,2018-01-09T21:58:57.000Z,2018-01-23T00:00:00.000Z
021363783b521e9813dd62bbcb77d1dd,1b7e5006cb25dd23ce8686691013b121,2018-03-01T15:27:26.000Z,559.99,19.36,acef497c1130f71ccfe63aaa1c9a607d,beleza_saude,8c28706c8f9e0cc8ceea7d7e116960e9,delivered,2018-02-23T11:52:46.000Z,2018-03-01T23:19:21.000Z,2018-03-21T22:05:31.000Z,2018-03-20T00:00:00.000Z
021d08e4057e5b6414c8d2f69f4f72a0,ffff564a4f9085cd26170f4732393726,2016-10-17T19:01:41.000Z,51.5,14.53,a819714dd23a6ac18b1be2b13686017b,automotivo,7470a1ddb5f78a811fbef15b2556781b,delivered,2016-10-07T17:37:49.000Z,2016-10-25T12:05:58.000Z,2016-10-30T01:25:57.000Z,2016-12-19T00:00:00.000Z
0232512713ff84ce6ae5c96971894149,7c67e1448b00f6e969d365cea6b010ab,2018-04-10T03:55:46.000Z,149.99,21.09,41b43381a92451746dc1374dbbd4c43e,moveis_escritorio,dd697a2e78207fa7b19293cccfb33729,delivered,2018-03-25T11:20:56.000Z,2018-04-10T18:26:48.000Z,2018-04-11T18:48:49.000Z,2018-04-23T00:00:00.000Z
023af4b88d12c9f3f56bcb55da0450c5,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14T17:50:26.000Z,79.0,32.49,fb55982be901439613a95940feefd9ee,papelaria,96b3ea36ae6536e8d46ac247b72b9364,delivered,2017-12-09T17:31:45.000Z,2017-12-14T22:21:44.000Z,2018-01-08T23:12:49.000Z,2018-01-09T00:00:00.000Z
023af4b88d12c9f3f56bcb55da0450c5,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14T17:50:26.000Z,99.0,3.25,f1b067568bb39768f754b0d1ab1abcf6,papelaria,96b3ea36ae6536e8d46ac247b72b9364,delivered,2017-12-09T17:31:45.000Z,2017-12-14T22:21:44.000Z,2018-01-08T23:12:49.000Z,2018-01-09T00:00:00.000Z
02440f65dc09737b491463739c347446,620c87c171fb2a6dd6e8bb4dec959fc6,2018-03-02T10:16:19.000Z,119.9,15.59,c7b3b8509e06ae21abdd78b541215cda,perfumaria,53997caa650ff808a586d343b0789fd1,delivered,2018-02-26T09:57:21.000Z,2018-03-02T20:44:44.000Z,2018-04-03T20:38:46.000Z,2018-03-19T00:00:00.000Z
024a74550cdbd36c0fe3955fc9e2bcf0,ea8482cd71df3c1969d7b9473ff13abc,2018-08-13T08:50:19.000Z,27.99,7.46,5348b1bdd951b67a4d2a58992e2233ed,telefonia,5837b288ad076175ff451a905d6153f9,delivered,2018-08-09T08:10:23.000Z,2018-08-14T14:42:00.000Z,2018-08-15T18:28:43.000Z,2018-08-14T00:00:00.000Z
02556030d826438ef986ab5fd723a9a5,1f50f920176fa81dab994f9023523100,2018-02-16T10:48:11.000Z,49.9,19.59,422879e10f46682990de24d770e7f83d,ferramentas_jardim,7e99f5592fa32c986abe9622f3058a49,delivered,2018-02-11T10:47:59.000Z,2018-02-16T20:09:12.000Z,2018-03-05T19:14:28.000Z,2018-03-14T00:00:00.000Z
02556030d826438ef986ab5fd723a9a5,1f50f920176fa81dab994f9023523100,2018-02-16T10:48:11.000Z,49.9,19.59,422879e10f46682990de24d770e7f83d,ferramentas_jardim,7e99f5592fa32c986abe9622f3058a49,delivered,2018-02-11T10:47:59.000Z,2018-02-16T20:09:12.000Z,2018-03-05T19:14:28.000Z,2018-03-14T00:00:00.000Z
0265de29d2bf47d85101018e7f7d4ff6,dd7ddc04e1b6c2c614352b383efe2d36,2017-05-05T07:55:11.000Z,45.9,31.95,10876ffa7227a74d878729d3f6bea35d,pet_shop,adf1ecaca5e192f1356ed0760e5432ae,delivered,2017-04-30T07:43:30.000Z,2017-05-10T18:41:46.000Z,2017-05-18T08:19:06.000Z,2017-06-06T00:00:00.000Z
0268f664f7833aa949da2eae5321aa5b,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-05-05T02:43:13.000Z,18.99,15.65,e67307ff0f15ade43fcb6e670be7a74c,beleza_saude,0e5cde0fdd1709898292a48802e28144,delivered,2017-04-27T23:32:37.000Z,2017-05-12T17:19:43.000Z,2017-05-18T09:26:44.000Z,2017-05-31T00:00:00.000Z
0277fae7eda81470bf6c87dc570e267a,a6fe7de3d16f6149ffe280349a8535a0,2018-02-14T20:29:06.000Z,49.9,15.1,95d8de3420cf92ad4824b588db2604cf,fashion_underwear_e_moda_praia,1b7500033ab2ef2a6e9a8e9b9aa3d660,delivered,2018-02-08T20:14:10.000Z,2018-02-16T00:57:00.000Z,2018-03-15T20:51:13.000Z,2018-03-09T00:00:00.000Z
02a54d22a5cd81b89c0a40bf9a75d9a4,f84fa566034f5e8e880a07ec624c56af,2018-03-26T14:31:50.000Z,47.65,7.39,437c05a395e9e47f9762e677a7068ce7,beleza_saude,b17fac8443f1de9cc84df6d153550260,delivered,2018-03-20T14:19:47.000Z,2018-03-27T04:28:43.000Z,2018-03-27T21:59:00.000Z,2018-04-02T00:00:00.000Z
02d3eba685e8150e0e3abacd9c230642,4830e40640734fc1c52cd21127c341d4,2018-06-06T14:11:48.000Z,31.0,7.39,879f3fcede3745f74eef673bf8d5805a,papelaria,0ec44d686aef3c798a6e8d336cb3a2c8,delivered,2018-05-29T13:55:57.000Z,2018-06-06T14:57:00.000Z,2018-06-07T17:35:58.000Z,2018-06-21T00:00:00.000Z
02dec5fbe189e3c2ccd9ba071c6bb78d,4a3ca9315b744ce9f8e9374361493884,2017-12-14T19:12:15.000Z,126.0,13.9,fb05d01823da2c4e90924c5486134808,cama_mesa_banho,ebbd6c8d7511352fbe3511d1e547181a,delivered,2017-12-08T18:58:34.000Z,2017-12-14T23:47:56.000Z,2017-12-29T14:15:22.000Z,2018-01-03T00:00:00.000Z
02df7a4137081ada2a06ac6e2bca6364,855668e0971d4dfd7bef1b6a4133b41b,2017-09-25T14:10:38.000Z,109.99,27.21,bb7181410b4e02f93f3697f765db53c7,bebes,9eee19151f5de68f264d26aa58c990ee,delivered,2017-09-19T13:53:09.000Z,2017-09-28T11:55:05.000Z,2017-10-03T21:13:16.000Z,2017-09-29T00:00:00.000Z
02e275a40a23c32f81e13045c84b5a19,7c67e1448b00f6e969d365cea6b010ab,2017-11-22T22:06:55.000Z,196.99,35.54,5c087f345e870429ec3ea20a49a79735,moveis_escritorio,47acf38bb484855c8e70a956e4807145,delivered,2017-11-10T21:49:33.000Z,2017-11-23T00:57:49.000Z,2017-11-27T22:42:10.000Z,2017-11-30T00:00:00.000Z
02e440cd2d735b66f2c859ecd1ec44bd,8160255418d5aaa7dbdc9f4c64ebda44,2017-11-30T00:56:34.000Z,116.9,13.16,3e5201fe0d1ba474d9b90152c83c706c,cama_mesa_banho,b88b46011ba920177266af7a03a3496e,delivered,2017-11-24T00:07:16.000Z,2017-12-05T02:04:37.000Z,2017-12-14T12:48:31.000Z,2017-12-14T00:00:00.000Z
02ec4da9d03014f06d711d60eb37cc22,318f287a62ab7ac10b703ac37435a231,2017-05-05T13:05:49.000Z,85.0,20.08,a87567bdce60de6f901e3d7c6d8df820,cama_mesa_banho,79e6d859cf83e9bf76a07629ca91a49c,shipped,2017-04-28T12:32:56.000Z,2017-05-11T11:12:57.000Z,,2017-05-24T00:00:00.000Z
02fab07a655ce404330d65b508f32d9e,d66c305afaec317ebee552073a674429,2017-05-25T14:55:17.000Z,122.99,164.98,63c4a70e0a12b4bd9475fca9e9937e76,automotivo,10eee4da147ae9bc5f7b21f32c1fb3c0,delivered,2017-05-19T14:41:31.000Z,2017-06-02T16:21:40.000Z,2017-06-08T16:55:58.000Z,2017-06-14T00:00:00.000Z
03128233e78ed8ade6738f2043f4cf8d,c7dcd301ecfe5ab7f778ac172cf74be7,2016-10-21T16:25:24.000Z,57.9,14.61,3cacd5299c846cb08ae1e445fd78392b,beleza_saude,da1c9a7e7fa9de1d48ecd6d6e027313e,delivered,2016-10-04T19:01:13.000Z,2016-10-30T10:41:08.000Z,2016-10-31T17:06:03.000Z,2016-11-28T00:00:00.000Z
